https://infobatik.id/batik-gumelem-sentuhan-khas-budaya-banjarnegara/,"Batik Gumelem Sentuhan Khas Budaya Banjarnegara","Banjarnegara mulai dikenal masyarakat luas karena seni kerajinan batiknya. Banjarnegara saat ini sudah menjadi sentra penghasil batik di Indonesia. Pusatnya ada di desa Gumelem kecamatan Susukan, yang berbatasan dengan Banyumas"
https://infobatik.id/berdiri-dua-tahun-batik-wardah-langsung-berkembang/,"Berdiri Dua Tahun Batik Wardah Langsung Berkembang","“Kami baru dua tahun mengembangkan batik tulis “Gumelem”, ucap Triono selaku pemilik Galeri Batik “Wardah” mengawali. Meski begitu Triono beserta istrinya Nanik Suparni, berusaha untuk bisa menampilkan batik yang bisa diterima masyarakat."
https://infobatik.id/batik-gumelem-butuh-perhatian-dan-pemasaran/,"Batik Gumelem Butuh Perhatian dan Pemasaran","Industri Batik Banjarnegara yang terdapat di wilayah Desa Gumelem, Kecamatan Susukan perlu perhatian serius. Hal itu dimaksudkan agar usaha tradisional"
https://infobatik.id/batik-gumelem-banjarnegara-krisis-penerus/,"Batik Gumelem Banjarnegara Krisis Penerus","Keberadaan Batik khas Banjarnegara di Desa Gumelem sepertinya masih kurang dilirik oleh para generasi muda. Terbukti, sampai saat ini pengusaha batik"
https://infobatik.id/pola-khas-batik-gumelem/,"Pola Khas Batik Gumelem","Beberapa motif batik dapat memperlihatkan kemiripan antara dua Motif Batik ini.  Pola dan corak batik yang saat ini ada di daerah"
https://infobatik.id/muminah-pengrajin-batik-tulis-dari-gumelem/,"Mu’minah Pengrajin Batik Tulis dari Gumelem","Mu’minah merupakan salah satu warga Desa Gumelem Kulon dan termasuk salah satu ibu rumah tangga yang masih tetap eksis mempertahankan keberadaan batik"
https://infobatik.id/kembangkan-batik-gumelem/,"Kembangkan Batik Gumelem","Perkembangan dunia Batik Tulis “Gumelem” kini benar-benar telah menemukan trendnya, ini membuktikan bahwa masyarakat konsumen menerima"
https://infobatik.id/awal-mula-munculnya-batik-gumelem/,"Awal Mula Munculnya Batik Gumelem","Ada versi lain yang mengisahkan perjuangan Batik Gumelem ada kaitannya dengan sejarah Batik Banyumas dengan Sokaraja sebagai pusatnya di abad ke-15."
https://infobatik.id/seni-batik-banjarnegara/,"Seni Batik Banjarnegara","Motif Batik Gumelem merupakan seni batik yang telah berkembang di daerah Banjarnegara dalam waktu yang sangat lama. Sampai saat ini belum ada penelitian"
https://infobatik.id/batik-motif-blekok-srondol/,"Batik Motif Blekok Srondol","Batik Motif Blekok Srondol menggambarkan sepasang burung blekok yang sedang bercengkrama. Pola motif batik ini terinspirasi oleh keberadaan habitat burung burung Blekok liar yang terdapat di kawasan Srondol, Semarang."
